gc_content,Library,Station,pressure,depth,temp,sal,OXYGEN,CTDOXY,PHSPHT,SILCAT,NITRAT,NITRIT,TALK,DIC,H2O_2_D_DELTA_BOTTLE,H2O_18_D_DELTA_BOTTLE,Al_D_CONC_BOTTLE,STANDARD_DEV,Ba_D_CONC_BOTTLE,Cd_D_CONC_BOTTLE,Fe_D_CONC_BOTTLE,Fe_D_CONC_BOTTLE_FIA,Fe_D_CONC_BOTTLE_FIA_STANDARD_DEV,Mn_D_CONC_BOTTLE,Mn_D_CONC_BOTTLE_STANDARD_DEV,Mo_D_CONC_BOTTLE,Ni_D_CONC_BOTTLE,Pb_D_CONC_BOTTLE,U_D_CONC_BOTTLE,Zn_D_CONC_BOTTLE,Y_D_CONC_BOTTLE,La_D_CONC_BOTTLE,Pa_231_D_CONC_BOTTLE,Pa_231_D_CONC_BOTTLE_STANDARD_DEV,Th_230_D_CONC_BOTTLE,Th_230_D_CONC_BOTTLE_STANDARD_DEV,Th_232_D_CONC_BOTTLE,Th_232_D_CONC_BOTTLE_STANDARD_DEV,Th_234_D_CONC_BOTTLE,Th_234_D_CONC_BOTTLE_STANDARD_DEV,sampleid,mean,nnz,simp,stdevi,entropy,clusterid,Date,Longitude,Latitude
0.4005215168885576,S0225,6,150.0,148.80246913580248,10.008049382716047,34.69359456790123,0.0,221.2543209876543,1.1462962962962964,4.397530864197532,16.231975308641978,0.02,2293.6,2129.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0225,2.384185791015626E-7,4194299,8.265388180734283E-7,3.7445812997953576E-7,0.5941646164564105,106,2011-03-11T03:14:21.000,317.5834,-39.9632
0.40178420698115613,S0247,15,100.0,99.4,24.253912000000003,36.874407512,0.0,208.70239999999998,0.10344000000000002,0.25608,0.6,0.017399999999999975,2419.3143999999998,2078.24,6.23,0.75,10.680125599999998,0.07664504000000001,41.6244,0.0028383999999999996,0.20592000000000002,0.15314968000000004,0.00293,1.4990036000000002,0.020162160000000002,147.77,2.2559199999999997,14.693119999999997,13.2224,0.05904,98.00792,15.630880000000001,0.0,0.0,0.0,0.0,0.0,0.0,36.368385599999996,0.8206049599999998,S0247,2.3841857910156216E-7,4194303,6.215465089145633E-7,3.022330638198143E-7,0.5858276344585605," 44",2010-11-02T14:55:09.003,335.5022,17.4021
0.4201979143645997,S0223,6,10.0,9.9,16.6817,34.784501299999995,0.0,243.21,0.31200000000000006,2.1250000000000004,12.0,0.06999999999999999,2309.5,2015.5,3.55,-0.11,2.551215,0.024390000000000002,51.6478,0.09685,0.09,0.09171,0.00683,1.439025,0.019515,116.585,3.33,21.635,12.1161,0.33999999999999997,133.875,20.92,0.0,0.0,0.0,0.0,0.0,0.0,27.7463,0.74146,S0223,2.3841857910156266E-7,4194303,7.747985286589143E-7,3.5760727393213815E-7,0.5132006720399325,165,2011-03-11T03:14:21.000,317.5834,-39.9632
0.39792119481764404,S0028,17,40.0,39.72103004291846,22.376789699570814,36.249278776824035,0.0,207.55364806866953,0.03613733905579399,0.2830042918454936,0.3,0.05579399141630902,2342.6,2015.2,0.0,0.0,15.3756,0.13658,0.0,0.0038,0.05,0.06244,0.00293,0.65366,0.00683,0.0,2.04,20.69,0.0,0.02,128.57001,11.72,0.0,0.0,0.0,0.0,0.0,0.0,35.122,2.2439,S0028,2.3841857910156218E-7,4194302,6.836710180277351E-7,3.2581663147324016E-7,0.6094479885957043," 77",2010-05-21T11:48:00.000,304.5755,34.3307
0.3958522847927852,S0149,25,100.0,99.34042553191489,22.022063829787232,36.87197865957447,0.0,208.8787234042553,0.009999999999999998,0.7,0.0,0.020638297872340422,2410.659574468085,2082.6978723404254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0149,2.3841857910156216E-7,4194301,8.048438557530002E-7,3.674865515383149E-7,0.6501475116995259,385,2010-06-17T18:08:29.000,292.92731,24.7144
0.4412890450664413,S0076,20,185.0,183.09171322160145,18.431017732442136,36.536958614558394,0.0,220.14234670125032,1.1757142857142855,13.22857142857143,18.214285714285715,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0076,2.384185791015623E-7,4194300,5.028377125985125E-7,2.510825362453647E-7,0.3831609505967677," 41",2011-12-04T16:31:48.000,324.13251,22.3509
0.41630702075309833,S0035,33,100.0,99.4,26.5686,36.6690008,0.0,196.07999999999998,0.02,0.9000000000000001,0.0,0.03799999999999983,2409.6,2054.9,0.0,0.0,29.3951,0.04878,0.0,5.0E-4,0.22,0.19805,0.0078,1.39512,0.02537,0.0,1.87,15.65,0.0,0.03,125.95,18.0,0.0,0.0,0.0,0.0,0.0,0.0,43.4146,2.43902,S0035,2.3841857910156123E-7,4194291,5.194024350079154E-7,2.5882774798975676E-7,0.4759825113765146,212,2010-06-26T10:46:30.000,306.57889,13.162
0.435765137176675,S0137,6,180.0,178.44373673036097,7.172305732484077,34.749539278131635,0.0,246.8288747346072,1.355711252653928,11.540445859872612,20.249363057324842,0.08997876857749468,0.0,0.0,0.0,0.0,1.71707,0.03902,0.0,0.2144,0.17,0.1561,0.0078,0.39024,9.8E-4,0.0,3.62,29.58,0.0,0.76,137.10001,23.08,0.0,0.0,0.0,0.0,0.0,0.0,25.1707,1.17073,S0137,2.3841857910156266E-7,4194300,4.774815666476997E-7,2.3874056620732563E-7,0.3919192528559883,340,2011-11-14T22:56:41.000,291.5954,37.5954
0.41619879613567634,S0183,10,152.0,150.9,16.0877,35.7198001,0.0,215.29999999999998,0.29,1.23,3.3630000000000004,0.019000000000000055,2346.2,2099.5,2.4,-0.08,4.37073,0.00976,41.2195,0.0121,0.25,0.21463,0.00976,0.3122,0.0039,144.17101,2.69,17.68,12.718,0.12,98.01,12.02,0.0,0.0,0.0,0.0,0.0,0.0,40.6341,0.91707,S0183,2.3841857910156176E-7,4194302,6.114107022210297E-7,2.9820842930650675E-7,0.5025050626157039," 86",2011-03-15T22:09:00.000,324.20401,-29.0579
0.3869285755386241,S0205,18,10.0,9.9,20.5831,36.6578999,0.0,207.08,0.010000000000000002,0.20999999999999996,0.0,0.010999999999999998,2396.1,2080.9,0.0,0.0,16.8976,0.67317,0.0,0.0043,0.05,0.09463,9.8E-4,0.77073,0.01171,0.0,2.14,21.75,0.0,0.03,135.52,13.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0205,2.3841857910156234E-7,4194297,8.225010043951907E-7,3.7317052329702596E-7,0.7241911439533766,193,2011-03-27T11:28:00.000,327.12189,-0.18715
0.43713345281829946,S0216,3,150.0,148.70247933884295,11.064537190082644,34.91394323347107,0.0,223.224173553719,0.9377066115702478,3.629648760330578,13.210888429752064,0.020061983471074383,2332.1,2108.5,-0.31,-0.01,4.37073,0.06829,52.1385,0.1257,0.33,0.28293,0.00976,0.42927,0.0039,129.58,3.87,13.06,12.2878,0.39,104.7,12.87,0.66663,0.08946,2.29268,0.06507,0.29358,0.00601,40.3902,0.74146,S0216,2.3841857910156176E-7,4194303,4.803943177604777E-7,2.4019057431612064E-7,0.37684023418381685," 24",2011-03-08T01:17:59.000,312.80042,-46.92
0.428364134080249,S0237,7,2.0,9.0,20.258,35.369999,230.2,228.0,0.07,0.8,0.0,0.0,2334.9,2045.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0237,2.3841857910156237E-7,4194303,5.259411032853685E-7,2.618219136490131E-7,0.44175337231331113,378,2010-10-24T16:58:17.000,338.00201,24.0022
0.4368686877507488,S0243,10,2.0,10.0,15.072333333333333,35.038667000000004,210.3,255.20000000000002,0.09000000000000001,0.7533333333333333,0.30000000000000004,0.05333333333333334,2310.8,2068.5,4.98,0.18,3.292685,0.0439,38.1073,0.01635,0.14,0.13805,0.00537,0.936585,0.00878,144.16,2.8150000000000004,20.17,12.6078,0.165,122.78,20.865,0.0,0.0,0.0,0.0,0.0,0.0,35.4927,0.8,S0243,2.3841857910156245E-7,4194303,5.068888570101693E-7,2.529986243010229E-7,0.4086169300089004,339,2010-10-30T08:16:28.000,339.17889,17.3538
0.43808101331431176,S0074,20,100.0,99.05132681564231,19.209669437100956,36.62045004616421,0.0,218.12719348563445,1.1757142857142855,13.22857142857143,18.214285714285715,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0074,2.384185791015628E-7,4192980,5.414804346559976E-7,2.688130166993824E-7,0.4591462544526088,356,2011-12-04T16:31:48.000,324.13251,22.3509
0.4230539465894614,S0141,22,125.0,124.10714285714286,18.98296428571429,36.63415969642857,207.7,209.0517857142857,0.03928571428571429,0.7946428571428571,1.3767857142857143,0.12232142857142857,2394.3464285714285,2099.280357142857,0.0,0.0,27.701901785714284,0.18066428571428572,0.0,0.0058482142857142864,0.18857142857142858,0.17175892857142858,0.0033626785714285716,0.7127207142857143,0.008849642857142856,0.0,2.2248214285714285,21.681785714285713,0.0,0.08517857142857142,137.61017857142858,14.180535714285714,0.0,0.0,0.0,0.0,0.0,0.0,44.32754285714286,1.7665480357142855,S0141,2.3841857910156165E-7,4194299,5.684945082961311E-7,2.805285370238354E-7,0.4707023829296091,395,2011-12-07T18:06:27.000,330.61719,19.4329
0.38875869069969266,S0182,10,51.0,50.59760956175299,11.5376015936255,35.21346919123506,0.0,252.31035856573703,0.3133067729083665,1.1835059760956175,3.3,0.19,2329.6529880478092,2098.792828685259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0182,2.3841857910156242E-7,4194299,7.797216737324518E-7,3.592447644297047E-7,0.6993328886043351,168,2011-03-15T22:09:00.000,324.20401,-29.0579
0.399182837248535,S0198,15,150.0,148.83116883116884,17.17920779220779,36.38257142857143,0.0,204.40649350649352,0.275,0.6299999999999999,0.665,0.12,2405.0,2106.6,4.75,0.53,6.73171,0.11707,42.7327,0.0093,1.38,0.23415,0.00976,1.30732,0.01463,146.601,2.57,16.48,13.0624,2.71,96.26,15.05,0.0,0.0,0.0,0.0,0.0,0.0,39.366527272727275,1.5946812987012993,S0198,2.384185791015619E-7,4194296,6.937316784793159E-7,3.294771628385837E-7,0.6061449167606945,374,2011-03-23T09:15:29.000,332.0,-9.15415
0.40726773983819786,S0016,16,40.0,39.740259740259745,24.557935064935066,36.490634961038964,0.0,203.23636363636365,0.05584415584415585,0.4283116883116883,0.1,0.038051948051948045,0.0,0.0,7.36,0.89,14.985740259740261,0.10541467532467531,42.2137,0.002705194805194805,0.08181818181818182,0.061161038961038965,0.041191168831168835,1.2192593506493508,0.02337597402597403,136.229,2.29,18.838181818181816,12.9522,0.06597402597402598,116.48896103896104,15.04051948051948,0.0,0.0,0.0,0.0,0.0,0.0,35.983310389610395,1.1296792207792208,S0016,2.384185791015627E-7,4194302,6.226925599391151E-7,3.026847751024564E-7,0.5887000232798769," 33",2010-05-20T11:48:29.000,306.70898,36.2051
0.4376294605989655,S0066,3,85.0,84.22314049586777,8.096355371900826,35.021111646694216,0.0,262.1997933884298,0.850805785123967,4.189173553719009,12.47793388429752,0.1285123966942149,2312.1,2147.2,1.5,0.26,2.8110060330578506,0.05555322314049587,46.2205,0.15869380165289257,0.22603305785123962,0.27648880165289247,0.00930165289256198,0.4104410330578512,0.003150619834710744,127.302,3.67,24.44805785123967,12.1161,0.3593388429752067,127.49705995867768,19.699256198347108,0.0,0.0,0.0,0.0,0.0,0.0,47.0244,0.94634,S0066,2.384185791015629E-7,4193657,6.870863637012742E-7,3.270756304180862E-7,0.42192377167502215," 58",2011-11-11T00:07:02.000,290.88422,38.6683
0.48276861971619395,S0071,3,289.0,286.32734530938126,6.48360878243513,34.541140851297406,0.0,250.52475049900198,1.36874251497006,7.642934131736527,20.387285429141716,0.0254690618762475,2290.3692614770457,2144.6135728542913,-0.46,-0.1,3.490792754491018,0.027513972055888215,56.2449,0.3441267465069861,0.43624750499001996,0.4274369860279441,0.009492015968063872,0.28917794411177644,0.004350918163672653,126.499,4.706307385229541,17.9903992015968,11.9971,0.7583632734530936,118.99551171656685,16.19838323353293,0.0,0.0,0.0,0.0,0.0,0.0,42.8878,0.81951,S0071,2.3841857910156266E-7,4194285,3.863690139914405E-7,1.8781383004038897E-7,0.239795733240733,179,2011-11-11T00:07:02.000,290.88422,38.6683
0.40725922402006454,S0060,18,115.0,114.17463617463618,17.360440748440748,36.29100049272349,0.0,188.96756756756756,0.28715176715176716,1.8906444906444906,4.8338877338877335,0.04239085239085239,2325.6,2146.9,1.49,0.23,17.367400124740122,0.2137806029106029,45.1766,0.04156507276507277,0.39827442827442827,0.310656237006237,0.00488,0.5035641995841995,0.004889189189189189,131.207,2.5046569646569647,20.094573804573805,12.841,0.12072765072765074,127.96818380457381,14.483201663201664,0.0,0.0,0.0,0.0,0.0,0.0,38.53906029106029,1.7999081912681913,S0060,2.384185791015629E-7,4194302,5.779341029882628E-7,2.845115468331189E-7,0.5531200849778628,155,2011-12-02T00:00:40.000,319.78119,24.1499
0.40458197725338896,S0195,13,150.0,148.8095238095238,16.23760714285715,36.073560797619045,0.0,205.54999999999998,0.4178571428571425,2.701785714285711,6.125952380952372,0.061904761904762004,2369.197619047619,2121.138095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0195,2.3841857910156234E-7,4194292,9.885588824277958E-7,4.22903930346523E-7,0.5744393372497356," 42",2011-03-20T13:07:00.000,329.40079,-17.0168
0.4351163232426243,S0089,10,420.0,416.08740894901143,6.420862643080126,34.89004653381894,0.0,199.32617065556713,1.2537044745057233,10.945265348595212,19.076508844953175,0.028111342351716955,2298.5,2142.0,-0.36,-0.32,8.01444490114464,0.07559348595213318,44.998,0.27926566077003123,0.8282310093652445,0.8105161914672215,0.01561,0.3168923413111342,0.00293,144.384,4.047554630593132,26.22568158168574,12.6654,1.1734859521331944,140.29334027055148,25.985920915712796,0.0,0.0,0.0,0.0,0.0,0.0,40.2146,0.8878,S0089,2.3841857910156202E-7,4152522,4.859508099721993E-7,2.429658225117338E-7,0.390572230140549," 82",2011-11-20T15:13:06.000,295.83051,31.75
0.3941846654384117,S0057,18,40.0,39.685950413223146,19.322454545454548,36.62860430578513,0.0,212.4809917355372,0.015702479338842976,0.41404958677685955,0.0,0.02,2394.3,2080.6,0.0,0.0,17.9707,0.34146,0.0,0.0019,0.04,0.08878,0.00585,0.75122,0.00293,0.0,2.15,19.69,0.0,0.06,132.39999,12.75,0.0,0.0,0.0,0.0,0.0,0.0,33.561,2.2439,S0057,2.384185791015624E-7,4194300,7.707175721991747E-7,3.5624434930565154E-7,0.6797517415780696," 79",2011-12-02T00:00:40.000,319.78119,24.1499
0.41593085974646665,S0065,3,62.0,61.51239669421488,14.416495867768596,35.39870191735537,0.0,216.72809917355372,0.5484710743801653,1.9807438016528927,6.519793388429752,0.0412396694214876,2335.893388429752,2105.8371900826446,2.66,0.41,4.60488,0.0878,46.519,0.053,0.24,0.1561,0.0,0.5561,0.01268,129.58,3.59,13.45,12.202,0.42,107.23,13.89,0.0,0.0,0.0,0.0,0.0,0.0,42.1171,0.78049,S0065,2.384185791015624E-7,4169324,8.254125267320313E-7,3.747614535191454E-7,0.5428571220310303,190,2011-11-11T00:07:02.000,290.88422,38.6683
0.42292751299660697,S0022,15,40.0,39.744588744588754,23.579480519480523,36.59696475324675,0.0,206.30216450216454,0.05047619047619048,0.22770562770562774,0.3,0.03675324675324675,2410.1,2056.4,7.09,0.86,12.962192207792208,0.14516034632034633,41.0059,0.0024025974025974027,0.11311688311688313,0.10023077922077923,0.00293,1.1800269696969699,0.018073246753246754,146.987,2.2074458874458878,18.432164502164504,13.001,0.04662337662337663,110.32103896103897,14.19099567099567,0.0,0.0,0.0,0.0,0.0,0.0,34.439,0.77073,S0022,2.384185791015628E-7,4194300,5.692779727976739E-7,2.8086126031549336E-7,0.48331049519684655,231,2010-05-19T00:32:00.000,309.21811,37.5345
0.44169425115725097,S0218,4,50.0,49.60294117647059,13.918573529411763,34.53574902941176,245.7,244.21617647058824,0.506029411764706,0.0,3.0969117647058826,0.3257352941176471,2303.5,2039.0,-0.05,-0.01,1.38537,0.00976,40.0185,0.0107,0.05,0.02927,0.00976,0.58537,0.01561,128.58299,3.65,11.3,12.1278,0.12,91.48,11.0,0.2439,0.05688,0.08127,0.04068,0.01731,0.0,29.0634,0.50732,S0218,2.384185791015636E-7,4194303,5.24666418368142E-7,2.612408961621551E-7,0.37436875506017486,251,2011-03-09T01:31:59.000,314.4639,-44.7068
0.39770173611808085,S0047,31,150.0,149.00809716599193,22.98490688259109,37.1398916680162,190.7,164.46072874493927,0.07868421052631579,0.9979757085020243,1.765587044534413,0.05435222672064778,2427.9097165991902,2132.696356275304,0.0,0.0,32.4585,0.11707,0.0,0.0018,1.7,0.28098,0.0039,0.66342,0.00878,0.0,1.93,25.05,0.0,6.22,127.23,18.02,0.0,0.0,0.0,0.0,0.0,0.0,38.1463,1.65854,S0047,2.3841857910156356E-7,4194298,6.286230805563261E-7,3.05011564639802E-7,0.6318544282218355,358,2010-06-24T13:11:00.000,303.73138,16.831
0.42866835227476097,S0211,2,10.0,9.9,7.667699999999998,34.84160075,0.0,277.78499999999997,0.939,3.8330000000000015,13.606,0.16599999999999998,0.0,2146.7,-2.71,-0.17,0.531705,0.04878,51.2361,0.12815,0.14500000000000002,0.19805,0.008295,0.282925,0.00439,125.604,4.265,18.869999999999997,11.9473,0.41,124.994995,16.595,0.0,0.0,0.0,0.0,0.0,0.0,19.5317,0.59512,S0211,2.3841857910156237E-7,4194303,5.360889957389801E-7,2.6640225438861784E-7,0.4405199643795221,214,2011-03-06T23:17:05.000,311.26529,-48.8942
0.40497271619886116,S0295,18,50.0,49.60330578512397,18.913363636363634,36.61744728099174,0.0,209.13388429752067,0.019834710743801654,0.49669421487603305,0.0,0.02,2394.3,2080.6,0.0,0.0,17.9707,0.34146,0.0,0.0019,0.04,0.08878,0.00585,0.75122,0.00293,0.0,2.15,19.69,0.0,0.06,132.39999,12.75,0.0,0.0,0.0,0.0,0.0,0.0,33.561,2.2439,S0295,2.3841857910156287E-7,4194303,9.308336096778301E-7,4.0630608356911405E-7,0.6205523043958472,283,2010-05-22T11:39:29.000,301.9498,33.4334
0.4243045419172608,S0177,8,50.0,49.6,20.084199999999996,35.785601,0.0,235.26000000000005,0.046000000000000096,0.4219999999999998,0.0,0.02,2349.4,2053.6,3.86,0.61,3.24878,0.03902,44.6146,0.0039,0.17,0.1561,0.02927,0.86829,0.02244,140.897,2.5,17.56,12.7883,0.09,93.78,11.78,0.0,0.0,0.0,0.0,0.0,0.0,38.2439,0.79024,S0177,2.3841857910156435E-7,4194303,2.2562238216185407E-6,6.936010092055973E-7,0.51514675472324,262,2011-03-13T11:25:00.000,320.5632,-35.0088
0.3824127289271502,S0031,17,160.0,158.8,17.188162790697675,36.42549680465116,0.0,190.96046511627904,0.2598604651162794,1.8662325581395365,4.961581395348842,0.056744186046511616,0.0,0.0,0.0,0.0,26.9366,0.14634,0.0,0.0236,0.18,0.1639,0.00488,0.50732,0.00683,0.0,2.17,21.47,0.0,0.08,135.11,15.5,0.0,0.0,0.0,0.0,0.0,0.0,41.1707,1.7561,S0031,2.384185791015629E-7,4194302,8.030641049707614E-7,3.6690873669279594E-7,0.7543334517003899,377,2010-05-21T11:48:00.000,304.5755,34.3307
0.41898554382424846,S0213,2,150.0,148.70264317180616,3.8723788546255506,34.07047037885462,0.0,297.3284140969163,1.74,11.16,25.31,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S0213,2.3841857910156226E-7,4194303,5.673990595173289E-7,2.8006260700193914E-7,0.49094045700338995," 13",2011-03-06T23:17:05.000,311.26529,-48.8942
0.42004478996064853,S0046,31,100.0,99.40637450199203,26.129633466135456,36.9253824063745,190.7,191.84860557768926,0.014681274900398406,0.9127490039840637,0.1,0.26276892430278886,2418.170916334661,2068.305976095617,0.0,0.0,32.4585,0.11707,0.0,0.0018,1.7,0.28098,0.0039,0.66342,0.00878,0.0,1.93,25.05,0.0,6.22,127.23,18.02,0.0,0.0,0.0,0.0,0.0,0.0,38.1463,1.65854,S0046,2.3841857910156213E-7,4194302,4.774655614149057E-7,2.387325740930468E-7,0.44465246741247455," 28",2010-06-24T13:11:00.000,303.73138,16.831
0.39718566326193155,S0058,18,65.0,64.66336633663366,25.781138613861387,36.50769306930693,191.0,193.3108910891089,0.11267326732673266,0.5386138613861386,0.07,0.06732673267326733,2388.4,2063.7,7.01,0.84,14.0195,0.01951,41.8517,0.0022,0.13,0.0878,0.0,1.31707,0.02732,136.08701,2.26,16.06,13.2302,0.11,100.0,15.36,0.0,0.0,0.0,0.0,0.0,0.0,33.4146,0.84878,S0058,2.3841857910155604E-7,4194296,7.100810404368863E-7,3.3534042391896286E-7,0.6586644398188639,216,2011-12-02T00:00:40.000,319.78119,24.1499
0.41866609330245214,S0228,7,150.0,148.8,15.068800000000001,35.6242,0.0,222.34,0.4079999999999998,1.6259999999999994,4.774,0.025999999999999943,2342.2,2104.8,2.49,0.18,7.46341,0.07805,46.398,0.0217,0.75,1.14146,0.01951,0.57561,0.0078,143.86501,2.9,13.63,12.7795,0.11,107.52,15.09,0.0,0.0,0.0,0.0,0.0,0.0,41.1512,0.80976,S0228,2.384185791015611E-7,4194301,5.809654858588488E-7,2.857788735048872E-7,0.48007723997169904,103,2011-03-12T05:31:52.000,318.86911,-37.8398
0.39460506387814287,S0059,18,75.0,74.54545454545453,21.858272727272745,36.56745345454546,0.0,198.6272727272727,0.07090909090909112,0.6,0.23636363636363553,0.14999999999999974,2392.0,2065.1,0.0,0.0,17.6976,0.18537,0.0,0.0041,0.12,0.08683,0.0078,0.72195,0.0078,0.0,2.18,22.14,0.0,0.06,135.98,13.22,0.0,0.0,0.0,0.0,0.0,0.0,38.5366,2.14634,S0059,2.3841857910156038E-7,4194302,7.658018524119879E-7,3.545955492051313E-7,0.6662904503119833,111,2011-12-02T00:00:40.000,319.78119,24.1499
0.39815450033865946,S0124,4,90.0,89.2809917355372,8.815661157024794,34.5286684214876,0.0,256.6082644628099,1.017603305785124,2.5724793388429754,13.76710743801653,0.024049586776859505,2292.6454545454544,2117.580165289256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81298,0.12195,1.28459,0.08127,0.06912,8.3E-4,0.0,0.0,S0124,2.3841857910156205E-7,4194303,6.818390073699528E-7,3.2514562907313033E-7,0.63642060048263,230,2011-11-13T00:04:27.000,291.1304,38.3269
0.4094861907455972,S0229,8,10.0,9.9,6.7003999999999975,34.6564981,0.0,289.28000000000003,0.5905,3.1590000000000003,8.6,0.18100000000000005,0.0,0.0,4.47,0.69,1.4936589999999992,0.031220999999999992,45.2829,0.142025,0.07699999999999994,0.06794799999999993,0.0037589999999999967,0.6721965,0.006484499999999997,141.66901,3.585,22.242,13.2878,0.30699999999999994,141.25500000000002,26.963500000000003,0.0,0.0,0.0,0.0,0.0,0.0,36.8293,0.83902,S0229,2.3841857910156276E-7,4194301,7.717009210021911E-7,3.5657323020538345E-7,0.5900767402130107,365,2011-03-13T11:25:00.000,320.5632,-35.0088
0.42773374564491734,S0018,16,100.0,99.39999999999999,22.27295,36.447500675,0.0,176.52999999999994,0.03,0.6,0.5,0.13,0.0,0.0,0.0,0.0,15.4146,0.19512,0.0,0.004,0.06,0.06439,0.00195,0.72195,0.00683,0.0,2.29,21.89,0.0,0.03,135.8,12.57,0.0,0.0,0.0,0.0,0.0,0.0,32.0976,1.7561,S0018,2.3841857910156287E-7,4194294,5.234469222522158E-7,2.6068386807007184E-7,0.4626124273175698,344,2010-05-20T11:48:29.000,306.70898,36.2051
0.38371883093812714,S0199,16,10.0,9.9,28.3666,36.30165095,194.9,193.93499999999997,0.07700000000000001,0.33325,0.1,0.020499999999999997,2380.7,2038.1349999999998,7.32,0.85,16.0293,0.09756,42.398,0.0037,0.15,0.14634,0.12683,1.64878,0.02927,138.33501,2.29,20.1,13.3083,0.39,105.31,18.33,0.0,0.0,0.0,0.0,0.0,0.0,37.522,0.81951,S0199,2.384185791015632E-7,4194287,1.5935464769578383E-6,5.684089610746866E-7,0.7771511786885128,206,2011-03-24T16:23:26.000,331.53989,-5.677
0.43999440614766766,S0245,13,50.0,49.60000000000001,14.6632,35.9209989,0.0,225.95,0.245,1.2499999999999996,3.78,0.32199999999999995,2359.1,2107.6,0.0,0.0,5.29756,0.04878,0.0,0.0437,0.05,0.06634,0.00878,0.73171,0.00585,0.0,2.6,20.89,0.0,0.08,146.39999,20.3,0.0,0.0,0.0,0.0,0.0,0.0,38.8293,2.14634,S0245,2.3841857910156276E-7,4194303,5.279211846127419E-7,2.6272191145004185E-7,0.39387936494318865,169,2010-11-02T14:55:09.001,335.5022,17.4021
0.4181673208931242,S0095,16,185.0,183.8,13.355474999999998,35.540726,0.0,132.1658333333333,1.1823333333333337,7.001833333333335,18.592166666666675,0.13341666666666657,2390.0,2104.0,1.67,0.09,9.746515499999997,0.10179033333333329,46.0283,0.22604000000000005,0.5131666666666668,0.15712,0.007286833333333334,0.34032433333333323,0.006212500000000001,129.336,3.6398333333333337,19.256,12.6449,0.2755000000000001,120.87099999999998,18.144000000000002,0.0,0.0,0.0,0.0,0.0,0.0,39.44976333333334,1.1894321666666665,S0095,2.3841857910155985E-7,4185735,5.469733442002188E-7,2.71291693754341E-7,0.4772546947068612,307,2011-11-29T18:47:15.000,315.17358,26.1362
0.4039806802790488,S0019,16,160.0,158.8,16.637506249999998,36.28369475,0.0,186.87937499999998,0.3802500000000003,2.4653750000000016,6.441125000000005,0.2870624999999999,2390.0,2104.0,1.67,0.09,18.074781125,0.17292574999999996,46.0283,0.06541500000000006,0.2058750000000001,0.09462000000000004,0.0032191250000000015,0.5791472499999999,0.005196875,129.336,2.603375,21.880999999999997,12.6449,0.10362500000000008,136.15224999999998,15.8315,0.0,0.0,0.0,0.0,0.0,0.0,39.5717425,1.621343625,S0019,2.384185791015628E-7,4194300,6.403927798417069E-7,3.0957738122184886E-7,0.5957215429748963,124,2010-05-20T11:48:29.000,306.70898,36.2051
